employee_id,full_name,first_name,last_name,position_title,birth_Date,salary,education_level,marital_status,gender,management_role,pay_type,min_scale,max_scale,store_type,store_name,store_street_address,store_city,store_state,store_country
1012,"Kara Ealey",Kara,Ealey,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1013,"Frederick Pigman",Frederick,Pigman,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1014,"Ruth Minniear",Ruth,Minniear,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1015,"Macario Robinson",Macario,Robinson,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1016,"Corrie Steger",Corrie,Steger,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1017,"Rebecca Lindsey",Rebecca,Lindsey,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
1018,"Dennis Larson",Dennis,Larson,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Deluxe Supermarket","Store 8","3173 Buena Vista Ave",Merida,Yucatan,Mexico
8,"Kim Brunner",Kim,Brunner,"Store Manager",1922-08-10,10000.0000,"Bachelors Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
730,"Donna Carreras",Donna,Carreras,"Store Assistant Manager",1972-05-12,10000.0000,"High School Degree",S,F,"Store Management",Monthly,6700.0000,12500.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
731,"Gladys Mendiola",Gladys,Mendiola,"Store Shift Supervisor",1961-09-24,8900.0000,"Partial College",M,F,"Store Management",Monthly,6700.0000,8500.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
732,"David Trolen",David,Trolen,"Store Permanent Checker",1914-02-02,6400.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
733,"Wanda Vernon",Wanda,Vernon,"Store Permanent Checker",1914-02-02,5900.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
734,"Sharon Lynn",Sharon,Lynn,"Store Permanent Checker",1914-02-02,6200.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
735,"Brigid Cavendish",Brigid,Cavendish,"Store Permanent Checker",1914-02-02,6100.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
736,"Alberto Baltazar",Alberto,Baltazar,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
737,"Onetha Higgs",Onetha,Higgs,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
738,"Della Demott Jr",Della,"Demott Jr","Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
739,"Jane Carmichael",Jane,Carmichael,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
740,"Hillaine Montera",Hillaine,Montera,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
741,"Gina Ciochon",Gina,Ciochon,"Store Permanent Stocker",1914-02-02,4800.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
742,"Mae Anderson",Mae,Anderson,"Store Permanent Stocker",1914-02-02,3700.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
743,"Marvin Allen",Marvin,Allen,"Store Permanent Stocker",1914-02-02,6500.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
744,"Chris Bidelman",Chris,Bidelman,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
745,"Orlando Gee",Orlando,Gee,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
746,"Sara Breer",Sara,Breer,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
747,"Norma Barrera",Norma,Barrera,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Mid-Size Grocery","Store 9","1872 El Pintado Road","Mexico City",DF,Mexico
13,"Peggy Medina",Peggy,Medina,"Store Manager",1975-10-12,15000.0000,"Bachelors Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
885,"Roberta Sturgel",Roberta,Sturgel,"Store Assistant Manager",1932-12-24,13000.0000,"Partial High School",S,M,"Store Management",Monthly,6700.0000,12500.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
886,"Norman Gambao",Norman,Gambao,"Store Shift Supervisor",1961-09-24,8900.0000,"Partial College",M,M,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
887,"Dorothy Snow",Dorothy,Snow,"Store Shift Supervisor",1961-09-24,8200.0000,"Bachelors Degree",M,F,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
888,"Julia Vaughn",Julia,Vaughn,"Store Shift Supervisor",1961-09-24,7000.0000,"Bachelors Degree",M,M,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
889,"Jack Baccus",Jack,Baccus,"Store Permanent Butcher",1960-12-10,8500.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
890,"Christopher Smith",Christopher,Smith,"Store Permanent Butcher",1960-12-10,8500.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
891,"Josephine Joanne A Potter","Josephine Joanne A",Potter,"Store Information Systems",1942-06-01,9000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
892,"Lisa Gerber",Lisa,Gerber,"Store Permanent Checker",1914-02-02,7000.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
893,"Deanne Vanderslice",Deanne,Vanderslice,"Store Permanent Checker",1914-02-02,6800.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
894,"Kathy Wood",Kathy,Wood,"Store Permanent Checker",1914-02-02,6700.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
895,"Howard Bostwick",Howard,Bostwick,"Store Permanent Checker",1914-02-02,8200.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
896,"Lavona Corcoran",Lavona,Corcoran,"Store Permanent Checker",1914-02-02,7000.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
897,"Dixie Good",Dixie,Good,"Store Permanent Checker",1914-02-02,6800.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
898,"Andrew Grosvenor",Andrew,Grosvenor,"Store Permanent Checker",1914-02-02,6700.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
899,"Nancy Smrha",Nancy,Smrha,"Store Permanent Checker",1914-02-02,8200.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
900,"Robert Wright",Robert,Wright,"Store Permanent Checker",1914-02-02,7000.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
901,"Kenneth Kalman",Kenneth,Kalman,"Store Permanent Checker",1914-02-02,6800.0000,"Partial High School",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
902,"Greg Ponce",Greg,Ponce,"Store Permanent Checker",1914-02-02,6700.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
903,"Chad Borrelli",Chad,Borrelli,"Store Permanent Checker",1914-02-02,8200.0000,"Partial High School",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
904,"Eddie Gillmore",Eddie,Gillmore,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
905,"Hazel Mixon",Hazel,Mixon,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
906,"John Tommerup",John,Tommerup,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
907,"Emilio Martinez",Emilio,Martinez,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
908,"Michael Glancy",Michael,Glancy,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
909,"M. Cappa",M.,Cappa,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
910,"Jonathan Netz",Jonathan,Netz,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
911,"Teresa Blanc",Teresa,Blanc,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
912,"William Collins",William,Collins,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
913,"Lou Scroggins",Lou,Scroggins,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
914,"Hazel Marsh",Hazel,Marsh,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
915,"Mildred Robinson",Mildred,Robinson,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
916,"Susan Cox",Susan,Cox,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
917,"Janine Clare",Janine,Clare,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
918,"James Barnurn",James,Barnurn,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
919,"Dorothy Chrisman",Dorothy,Chrisman,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
920,"Walter Taryle",Walter,Taryle,"Store Permanent Stocker",1914-02-02,4800.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
921,"Herve Spencer",Herve,Spencer,"Store Permanent Stocker",1914-02-02,3700.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
922,"Christopher Tribble",Christopher,Tribble,"Store Permanent Stocker",1914-02-02,6500.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
923,"Nick Skapinok",Nick,Skapinok,"Store Permanent Stocker",1914-02-02,5200.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
924,"Janice Belleci",Janice,Belleci,"Store Permanent Stocker",1914-02-02,4650.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
925,"Ila Armstrong",Ila,Armstrong,"Store Permanent Stocker",1914-02-02,4550.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
926,"Millard Koeber",Millard,Koeber,"Store Permanent Stocker",1914-02-02,4400.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
927,"Jacquelyn Wagner",Jacquelyn,Wagner,"Store Permanent Stocker",1914-02-02,4700.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
928,"Rosalina Noice",Rosalina,Noice,"Store Permanent Stocker",1914-02-02,4500.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
929,"Sharon Lindall",Sharon,Lindall,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
930,"Charles Noakes",Charles,Noakes,"Store Permanent Stocker",1914-02-02,4600.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
931,"Susan Mc Nair",Susan,"Mc Nair","Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
932,"Wilfred Ceballos",Wilfred,Ceballos,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
933,"Georgia Landrum",Georgia,Landrum,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
934,"Niki Netz",Niki,Netz,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
935,"Carol Amyotte",Carol,Amyotte,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
936,"Brian Watson",Brian,Watson,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
937,"Mary Waddle",Mary,Waddle,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
938,"Alice Shintani",Alice,Shintani,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
939,"Prudence Chavez",Prudence,Chavez,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
940,"John Wilson",John,Wilson,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
941,"William Gill",William,Gill,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
942,"Beverly Smallwood",Beverly,Smallwood,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
943,"David Chavez",David,Chavez,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
944,"Deborah Blackburn",Deborah,Blackburn,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
945,"Donald Abston",Donald,Abston,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 10","7894 Rotherham Dr",Orizaba,Veracruz,Mexico
23,"Shauna Wyro",Shauna,Wyro,"Store Manager",1916-10-24,15000.0000,"Bachelors Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,Supermarket,"Store 11","5371 Holland Circle",Portland,OR,USA
225,"Barbara Wallin",Barbara,Wallin,"Store Assistant Manager",1932-12-24,13000.0000,"Bachelors Degree",M,M,"Store Management",Monthly,6700.0000,12500.0000,Supermarket,"Store 11","5371 Holland Circle",Portland,OR,USA
226,"Michael Bruha",Michael,Bruha,"Store Shift Supervisor",1961-09-24,8900.0000,"Bachelors Degree",S,F,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 11","5371 Holland Circle",Portland,OR,USA
227,"Michael Suggs",Michael,Suggs,"Store Shift Supervisor",1961-09-24,8200.0000,"Partial College",S,F,"Store Management",Monthly,6700.0000,8500.0000,Supermarket,"Store 11","5371 Holland Circle",Portland,OR,USA
